"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.143600664283435 0.756121644195802 0.0389053951136099 0.00570288173976573 5.76793715869423e-32 3.6622234436705e-12 0.000874980709457742 0.14824470659207 0.316012113163797 0.0990679790700526 0.304340134974578 0.442397016725823 0.52164569042237 0.000191522046109485 0.574269802154112 2.15954999635612e-06 0.761975362740404 9.07773149340893e-10 0.564674834741276 0.000589676026814732 0.124988467300171 0.576103443973589 0.0724781851081958 0.0027135442066521 0.994776899104053 1.10459134510295e-16 1.36161972881251e-06 0.197752097979905 4.36114634292572e-09 0.00565883320001646 0.237558975632209 0.0426195930860441 0.026501310550187 0.338317696077252 3.0335441626905e-05 1.29270631456102e-06 0.0776177248667291 6.79708620156064e-06 0.280755843581619 4.36194967392023e-06 0.0134528345773018 3.73204079207556e-09 0.564803100219638 0.0323244913919036 0.627509605302071 0.758707650499793 0.595143632047897
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" 0.574269802154112 0.464665617447002 0.529606512540334 0.0299823023548593 0.0678453533442935 2.66432250871319e-31 1.2651924099954e-11 0.00215798339264 0.158658690140083 0.809777481119278 0.520050811138933 0.270120885582449 0.65388246037341 0.476629221224699 0.00698124728280843 1 1.90712896076636e-05 0.939046447143113 5.1650708561745e-09 0.901257985168348 0.000498665662819137 0.282752272257435 0.459394929200734 0.235885531378104 0.00149165068253813 0.920445724373997 3.26082102677965e-15 0.000229041543894147 0.514954987047169 5.37009942942902e-08 0.00695047288181233 0.525295885190541 0.0325534266775425 0.0459173664828833 0.41559748674034 0.00045990583823123 5.65906255962545e-06 0.863389827984023 0.0152707405916649 0.312168155554162 6.62645785162462e-05 0.197992748127664 1.42723467192268e-08 0.675025716750963 0.170833452789395 0.849568406987628 0.966561425092132 0.501725411572404
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" 2.15954999635612e-06 7.45813944352059e-06 1.98988397920035e-06 0.000463376257525992 4.73965764961392e-07 1.09912963993924e-33 1.04825193400273e-15 0.0737759243183689 4.38413817895016e-07 9.39786753660977e-06 2.73345185250384e-05 1.01772139090592e-06 0.000141809032297053 1.77792895392748e-06 0.000538274514490661 1.90712896076636e-05 1 5.11696675803561e-05 0.0137283578490504 7.16628257449489e-06 0.364003655325363 0.000580157653015645 7.01882469215028e-06 0.00014982251643884 1.03518859156335e-07 0.000699649784464289 0.000193235706320281 0.00431679970813217 1.51200604942666e-05 1.1779781432698e-09 3.59546998576206e-06 2.3309740217403e-05 1.16367194425801e-06 7.37637682113563e-07 1.54589725677787e-06 0.380958320737133 0.866423166669443 4.31057677003891e-06 0.000180102104606735 1.5315641588796e-06 1.8473427383804e-08 8.85261242605667e-07 0.000441329860007696 0.267505777440671 0.00020387856610423 4.56648229201786e-06 2.05647455118147e-05 4.28058117253443e-05
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" 0.761975362740404 0.704203865287345 0.733211951233633 0.0400081745190355 0.369157332529688 2.69290266093072e-29 2.33876319573479e-09 0.0199636095658495 0.231482690853154 0.950290700524376 0.78121517171179 0.447169663302906 0.782154247289589 0.71059807199906 0.167267535794426 0.939046447143113 5.11696675803561e-05 1 2.41399302403595e-08 0.924882333980491 0.00381132684092471 0.48694945391517 0.65532800432693 0.513499974198569 0.0174148786048753 0.861580132803105 5.14961570192325e-13 0.0237078785363192 0.765531016816986 0.00318305407388108 0.00988667960920381 0.852400307947373 0.21325638705172 0.313561418133852 0.677978235844572 0.000783909762939736 0.000119640941301903 0.990144741647977 0.298556071502601 0.606058703833094 0.0239156066229587 0.546044866153367 1.34461698276245e-08 0.626015103069144 0.438391942005042 0.872741085508651 0.929695819198562 0.561773974386752
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" 9.07773149340893e-10 7.24419548454328e-09 8.84847406927687e-10 3.82207342620467e-06 3.76261578430052e-10 2.13438507606198e-34 8.22354235642583e-18 0.00013895882905418 4.16080313209105e-10 3.88840741038303e-09 1.03832861208631e-08 4.95706176684758e-10 1.7511576843961e-08 7.74942352607939e-10 1.96092916853371e-07 5.1650708561745e-09 0.0137283578490504 2.41399302403595e-08 1 3.1341244592024e-09 0.00240220154971881 3.33145946772705e-07 6.09882881235894e-09 3.39745186236491e-08 1.11594990381289e-10 3.50762397872472e-07 0.230704856889812 1.8328874533063e-06 1.17790187647867e-08 3.05169190902079e-13 1.37953730544322e-08 9.01926612356527e-09 1.79888214262212e-10 3.44363309107521e-10 7.00034679644018e-10 0.0013748416273347 0.0126930216997687 2.676274877192e-09 4.07353613636305e-08 2.89332578015109e-09 7.86702011156276e-12 4.57671306904982e-10 0.234822134879562 0.0143992524694334 3.02419425868927e-08 1.65342012322379e-09 4.73645922160034e-09 3.27767416550702e-08
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" 0.564674834741276 0.376855745159049 0.508741131780124 0.03702472027791 0.0344490370329989 1.32327065103816e-31 2.66255062800794e-12 0.0020637639686237 0.117998601817542 0.867765109785176 0.443511450383621 0.249755307879082 0.621382781783392 0.41657246002163 0.00247841719694366 0.901257985168348 7.16628257449489e-06 0.924882333980491 3.1341244592024e-09 1 0.000854001374363557 0.226530471805964 0.370935239512213 0.177532718772136 0.00125091474655216 0.871774653080959 2.73469336243345e-16 4.6120244640578e-05 0.422021747740699 6.43958350654611e-09 0.00363621288659875 0.33183095223699 0.0255082948382536 0.0348762056541983 0.348104863735613 7.40946791426025e-05 3.61542681920366e-06 0.728013926867517 0.00369018202730213 0.2635881926763 1.80699149993569e-05 0.115431009508237 9.32000454460773e-09 0.619985723727918 0.119792299227678 0.905227605236154 0.990669723433097 0.543758853191035
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" 0.000589676026814732 0.00260895619689393 0.000626606937289804 0.00286165411400418 0.000146925290502865 3.47828708400662e-34 1.07807334593633e-12 0.45561767974449 0.000161907446364132 0.0014282974504935 0.00293655935619831 0.000547914704574466 0.00929737428894616 0.000489020919941136 0.0224193736386327 0.000498665662819137 0.364003655325363 0.00381132684092471 0.00240220154971881 0.000854001374363557 1 0.00822919152563832 0.000348500042798603 0.00540578548752794 4.04210604323349e-07 0.00762387375823075 2.07657389671771e-06 0.0955801146897424 0.00303863975496754 2.06900136208385e-06 4.57460080718287e-06 0.00166930830027209 8.7801499065682e-05 9.2765468873921e-05 0.000463114217237179 0.899564151664342 0.415749506823931 0.00105059929456127 0.00870875004680233 0.000285728560408139 2.11731911816232e-06 0.000271125168490605 0.000603088997978481 0.53381567340024 0.011822816807261 0.00104362297978814 0.00256728064749572 0.00128941578934921
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" 0.124988467300171 0.835473168585146 0.12582863781955 0.0152990179714195 0.0218202694348825 2.55362480315753e-32 9.37695595705012e-12 0.0306736255210003 0.0315887316680664 0.390584991978382 0.460797759084262 0.0683419503416377 0.65383230784305 0.109019976942292 0.374810249594868 0.282752272257435 0.000580157653015645 0.48694945391517 3.33145946772705e-07 0.226530471805964 0.00822919152563832 1 0.0629884494342002 0.996412265301779 0.000457314211918875 0.489522394117253 1.32674126082392e-13 0.0757387638370639 0.883717472041495 9.9063738645669e-07 0.00175209688907597 0.495424587752595 0.00726952656989644 0.0174024798769364 0.0920007350583868 0.00445585775545422 4.71292108230291e-05 0.263484854962457 0.697537314313689 0.0648502743027908 0.000102481504759555 0.0537383113520588 1.34170129535083e-07 0.845839818671437 0.859455129219431 0.216422673232113 0.366867495953952 0.188391304587376
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" 0.576103443973589 0.175902596243912 0.663862400927367 0.0932207131893948 0.426210149195205 1.98350830033223e-32 5.63838599620826e-11 0.000173056442415646 0.222833983673792 0.309511393385862 0.191584165907844 0.852980729051137 0.400456477186346 0.636296808247385 0.00126983313884965 0.459394929200734 7.01882469215028e-06 0.65532800432693 6.09882881235894e-09 0.370935239512213 0.000348500042798603 0.0629884494342002 1 0.076663123368339 0.00657044734265161 0.959935762689165 1.99413242131932e-16 3.24719487576187e-05 0.183847482865359 2.06145704231955e-06 0.00328166506094101 0.208292905763933 0.093800280239535 0.273762713320261 0.710580494226651 8.09029692623081e-05 4.12329906106353e-06 0.243534902834687 0.000845859070275671 0.810750399523262 0.0010164106020733 0.910757851808394 7.76010653870194e-09 0.593910311776307 0.0320761800620417 0.479271073598153 0.587861106810283 0.717922418591324
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" 0.0724781851081958 0.61596659550442 0.0711405500654591 0.0217865977106121 0.00657329837619448 1.9218384562611e-32 1.33439571382487e-12 0.0301794300550324 0.0273652729381486 0.321395762003688 0.473871881505313 0.0456635431950434 0.704945560504268 0.0556898746477104 0.299367980294974 0.235885531378104 0.00014982251643884 0.513499974198569 3.39745186236491e-08 0.177532718772136 0.00540578548752794 0.996412265301779 0.076663123368339 1 0.000530775162106006 0.492975231031927 3.30913583701538e-15 0.025069495584116 0.580341287146688 2.1519831681457e-07 0.00183233769064849 0.40718764551289 0.00848375187543903 0.00688057159744476 0.0465983045019321 0.00179782846281293 2.94447000455208e-05 0.205366688148762 0.454839683194921 0.0327555328008801 1.11447487306509e-05 0.0201242263707468 9.25347749509302e-08 0.750122047940819 0.874325935643892 0.173495301624881 0.342608240792845 0.18967561830875
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" 0.0027135442066521 0.00107273667615788 0.00325994883319325 0.231668133570222 0.0171247243058584 4.43848033641378e-28 0.000123172596319361 2.12361790494104e-06 0.163448304915782 0.00214814823656649 0.00123697907633244 0.0213326820701759 0.00498086739676591 0.00298396076365166 5.05199846415772e-06 0.00149165068253813 1.03518859156335e-07 0.0174148786048753 1.11594990381289e-10 0.00125091474655216 4.04210604323349e-07 0.000457314211918875 0.00657044734265161 0.000530775162106006 1 0.0427244310137656 4.8998167384699e-17 8.83943880426083e-07 0.000895444580511535 0.770543188149919 0.133698349678978 0.0010855446637694 0.0671837837922473 0.0238273814089176 0.00367711545631373 6.29263840972966e-07 3.29915855648609e-08 0.00116868238336561 1.02289516588862e-05 0.00574993327467529 0.53105036427645 0.00569114851391921 4.7015029682219e-10 0.213861409925726 0.000160548910984872 0.00260864128165697 0.00669242563007742 0.0899401338659926
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" 0.994776899104053 0.65347514151983 0.989664811941214 0.0684651627643935 0.599366219432018 2.88486291782996e-30 6.85705793937184e-07 0.0316326647453149 0.418505259320187 0.826495446201361 0.836360973376204 0.832821357368864 0.704590976983143 0.969073793377797 0.223713920215978 0.920445724373997 0.000699649784464289 0.861580132803105 3.50762397872472e-07 0.871774653080959 0.00762387375823075 0.489522394117253 0.959935762689165 0.492975231031927 0.0427244310137656 1 1.40979068328252e-11 0.0687230362241193 0.663772697885406 0.062264676237849 0.00542540066807253 0.729850098965427 0.793739767655994 0.578874823034247 0.942819950589382 0.00652176330694857 0.000409505080436929 0.845347196829271 0.415307115562141 0.855704957512249 0.115325726967851 0.839415346462485 2.8485090821592e-07 0.606617448878988 0.533951075946528 0.92163642997193 0.897824896040017 0.754594369447063
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" 1.10459134510295e-16 1.59700434963742e-14 1.44768076946162e-16 7.29733801159701e-09 5.95603066258775e-18 1.73469178578609e-40 4.87214889374264e-26 2.38830968959872e-08 1.55116150305112e-15 1.29556878618931e-15 5.28311807429117e-15 6.4250740932343e-17 1.42641384785657e-13 8.60802095323649e-17 2.90021005504817e-13 3.26082102677965e-15 0.000193235706320281 5.14961570192325e-13 0.230704856889812 2.73469336243345e-16 2.07657389671771e-06 1.32674126082392e-13 1.99413242131932e-16 3.30913583701538e-15 4.8998167384699e-17 1.40979068328252e-11 1 5.33410705448539e-12 3.88961782206814e-15 3.51452035509802e-19 1.42258183285269e-12 2.28110974544581e-16 2.51363478545387e-16 8.04482344159214e-17 7.51169747587882e-17 1.67466395552157e-06 2.87783701966445e-06 4.02776840174915e-16 8.49396020110296e-15 1.04250503711673e-16 1.537413741954e-19 3.4134133227858e-17 0.873079472829053 0.00154998327172866 1.21031066321098e-13 5.96864297786472e-16 4.88457919611098e-15 1.01835999423057e-13
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" 1.36161972881251e-06 0.00520982668222249 1.66942534643333e-06 0.00470024332441647 1.73649678208667e-08 1.8890365235104e-32 1.52840516501363e-15 0.361524947484334 0.000145077488817268 0.000411079235689634 0.00161236924886018 2.61738492488959e-05 0.0199984178531142 5.47555294109902e-07 0.209104937453144 0.000229041543894147 0.00431679970813217 0.0237078785363192 1.8328874533063e-06 4.6120244640578e-05 0.0955801146897424 0.0757387638370639 3.24719487576187e-05 0.025069495584116 8.83943880426083e-07 0.0687230362241193 5.33410705448539e-12 1 0.00426069735557362 6.1423537813502e-14 0.000167113308978031 0.00107960925406154 6.99097953407922e-07 1.5182005750061e-07 5.4607614116871e-07 0.0281259968555867 0.00333541562785764 2.40278000621717e-05 0.0241415115330844 6.64734478893477e-07 1.74446241379444e-11 1.00078351564606e-07 3.0922748286772e-07 0.8570059904476 0.0540646145647028 4.58804335966603e-05 0.00372479524002907 0.00745966713102511
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" 0.197752097979905 0.879757443387685 0.178605062444935 0.0373070325043948 0.0185084455112387 1.01200538541342e-31 3.28512036597697e-12 0.00894898830916124 0.0513772793147539 0.65438076674827 0.784878291910739 0.090268557086243 0.987928893673918 0.154874530875853 0.0684615036526986 0.514954987047169 1.51200604942666e-05 0.765531016816986 1.17790187647867e-08 0.422021747740699 0.00303863975496754 0.883717472041495 0.183847482865359 0.580341287146688 0.000895444580511535 0.663772697885406 3.88961782206814e-15 0.00426069735557362 1 2.87525479616165e-08 0.00378584133355967 0.844450648487066 0.012465937494763 0.0313636286583649 0.133485007778362 0.00035795562027301 4.589904689619e-05 0.51590607879504 0.150706576184935 0.100667757150851 1.2578251999909e-05 0.0584656053956374 3.3506116004569e-08 0.664483110640887 0.459744352146143 0.380816690826167 0.596760035993866 0.326737970609588
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" 4.36114634292572e-09 1.15483962833736e-07 3.07180207329886e-08 0.428107279959105 8.05417130915862e-06 1.95240360483286e-29 1.72327130534183e-05 1.0722002661226e-08 0.0539934328924065 1.13689595517015e-07 2.57410963480001e-08 0.000511960514970372 0.000251560987224668 6.24930138525553e-09 2.85980087299126e-12 5.37009942942902e-08 1.1779781432698e-09 0.00318305407388108 3.05169190902079e-13 6.43958350654611e-09 2.06900136208385e-06 9.9063738645669e-07 2.06145704231955e-06 2.1519831681457e-07 0.770543188149919 0.062264676237849 3.51452035509802e-19 6.1423537813502e-14 2.87525479616165e-08 1 0.175977565236755 2.44780030283313e-09 0.0017207747398116 0.000112332987066146 2.1879987418939e-08 3.7681261745442e-08 1.41055104369133e-10 2.2638182647816e-10 2.91821104297839e-13 3.53089618251779e-07 0.173308390893019 9.20518820231067e-08 1.64006093899457e-10 0.215013057225691 2.56352262182226e-08 1.15620143322753e-07 0.000136450202268188 0.0243107712061289
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" 0.00565883320001646 0.0040340068663646 0.00587672121118958 0.758491838993882 0.0140420688864075 1.24125775133608e-21 0.218089840889315 3.72217107348724e-05 0.0273032748025808 0.00444991531754513 0.00649131203993974 0.00995985007965532 0.00585066501470878 0.00596130879203227 0.000500509502365928 0.00695047288181233 3.59546998576206e-06 0.00988667960920381 1.37953730544322e-08 0.00363621288659875 4.57460080718287e-06 0.00175209688907597 0.00328166506094101 0.00183233769064849 0.133698349678978 0.00542540066807253 1.42258183285269e-12 0.000167113308978031 0.00378584133355967 0.175977565236755 1 0.00300853222598102 0.0261725284027862 0.0134003471369054 0.0064083473058171 4.3570818769019e-05 2.64178465982399e-06 0.00416508649882098 0.000234354366966773 0.00862099583615272 0.0823692628555477 0.00801204451492069 7.98075411569288e-09 0.0919344960072647 0.00144688790404133 0.00522439062005172 0.0067449497311695 0.0215107487878497
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" 0.237558975632209 0.803175886254106 0.22705472172001 0.030345551781636 0.0147568551366847 2.37576112597338e-32 2.02076267398425e-12 0.00586468704548853 0.0569910241597639 0.789591097767789 0.912426513507845 0.14478981522781 0.881686499458094 0.181474901060348 0.0334686387732379 0.525295885190541 2.3309740217403e-05 0.852400307947373 9.01926612356527e-09 0.33183095223699 0.00166930830027209 0.495424587752595 0.208292905763933 0.40718764551289 0.0010855446637694 0.729850098965427 2.28110974544581e-16 0.00107960925406154 0.844450648487066 2.44780030283313e-09 0.00300853222598102 1 0.0140035796418761 0.0173343709079055 0.14634096684807 0.000317072724691682 7.02327586952769e-06 0.63211405065527 0.0573733188772639 0.106430888437166 4.28178577218954e-06 0.0526342653371016 2.06825482977507e-08 0.656227694406407 0.364832825426245 0.476225259096161 0.702126643748381 0.335973034497891
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" 0.0426195930860441 0.0150937688614302 0.0622219465890255 0.151703031508715 0.42400116100866 3.36390190740077e-31 3.67352142750513e-09 9.22358198989247e-06 0.973628762943373 0.0300152404753539 0.0139371015348732 0.402021861232818 0.117949523054778 0.0481891173606487 5.2470229554323e-05 0.0325534266775425 1.16367194425801e-06 0.21325638705172 1.79888214262212e-10 0.0255082948382536 8.7801499065682e-05 0.00726952656989644 0.093800280239535 0.00848375187543903 0.0671837837922473 0.793739767655994 2.51363478545387e-16 6.99097953407922e-07 0.012465937494763 0.0017207747398116 0.0261725284027862 0.0140035796418761 1 0.57389612206553 0.0636078011967129 3.57238815612894e-05 3.73976388726484e-07 0.0118696576208769 2.31791811582548e-05 0.0914269279489717 0.125278128554501 0.130698565606989 6.05814887075368e-09 0.434371215054101 0.00642784001295663 0.0461877691803238 0.136264377016642 0.621866204429076
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" 0.026501310550187 0.0140883509184653 0.0430391215045062 0.107617992187332 0.566062600787837 3.92453525078374e-31 3.60468089886288e-10 8.61502993525881e-06 0.576948639498204 0.0214287635747935 0.00866587265815612 0.657607458148437 0.0946360578194817 0.0383580745443978 1.44439895091869e-05 0.0459173664828833 7.37637682113563e-07 0.313561418133852 3.44363309107521e-10 0.0348762056541983 9.2765468873921e-05 0.0174024798769364 0.273762713320261 0.00688057159744476 0.0238273814089176 0.578874823034247 8.04482344159214e-17 1.5182005750061e-07 0.0313636286583649 0.000112332987066146 0.0134003471369054 0.0173343709079055 0.57389612206553 1 0.0541501715538771 7.28671431200074e-06 6.18020556558928e-07 0.00396897412756475 4.02689477224534e-06 0.11302963563154 0.0107531094342037 0.152167205313784 2.06422874489502e-09 0.483120319243424 0.00257279507179721 0.0387486580352604 0.179182547945633 0.822468921052381
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" 0.338317696077252 0.0890633890162242 0.693933196201874 0.0411270393118306 0.0255132924817509 3.31137771215777e-32 4.52504847347099e-12 0.000640809632124666 0.183609869868024 0.204310545321221 0.0520127419798883 0.42384054271536 0.368572647490432 0.672344904108282 7.87235607410935e-05 0.41559748674034 1.54589725677787e-06 0.677978235844572 7.00034679644018e-10 0.348104863735613 0.000463114217237179 0.0920007350583868 0.710580494226651 0.0465983045019321 0.00367711545631373 0.942819950589382 7.51169747587882e-17 5.4607614116871e-07 0.133485007778362 2.1879987418939e-08 0.0064083473058171 0.14634096684807 0.0636078011967129 0.0541501715538771 1 2.07286274561803e-05 8.13365905623813e-07 0.015669504858448 1.38445034228857e-06 0.607102027809419 1.10190305140363e-05 0.0960262454559174 2.99559798358219e-09 0.549863278312915 0.0183626998371166 0.401695075406639 0.638474816963031 0.665742851987609
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" 3.0335441626905e-05 0.000255612151053759 2.59924462111889e-05 0.000567097075944489 4.02370065818045e-06 1.44408257170249e-32 1.88015453638802e-14 0.352699439296153 5.95120829437515e-05 0.000158613774876753 0.000194689276895337 5.90928154795531e-06 0.000216035271714876 2.38602912297436e-05 0.00734271313469494 0.00045990583823123 0.380958320737133 0.000783909762939736 0.0013748416273347 7.40946791426025e-05 0.899564151664342 0.00445585775545422 8.09029692623081e-05 0.00179782846281293 6.29263840972966e-07 0.00652176330694857 1.67466395552157e-06 0.0281259968555867 0.00035795562027301 3.7681261745442e-08 4.3570818769019e-05 0.000317072724691682 3.57238815612894e-05 7.28671431200074e-06 2.07286274561803e-05 1 0.454290447236618 7.73947323132437e-05 0.00233907656741044 2.1174034556337e-05 4.88493713723763e-08 1.13524967296066e-05 0.000100876347404069 0.474915467908435 0.00160978999603691 7.17359426007962e-05 0.000299646247370987 0.000519677234622238
