"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.00026898416481802 0.00189588675454599 0.000202818652091564 0.00446330270919703 1.89369575846568e-21 4.96586982971144e-19 0.397911004570192 0.000976801506140691 0.0204588574239735 5.53746661331456e-05 0.390472806988962 0.008102591379618 0.120678985338996 0.118415383320443 0.13557159415696 5.13840980875813e-08 0.0241082493713032 1.92499349793707e-11 0.24985575424684 0.00512931319592491 0.20646663935267 0.00359502895516272 0.427151036355806 0.000416089370278097 0.0816120610289832 0.000148162597761292 4.89211800596134e-05 0.492136894509235 0.000268127610283955 0.000439548146465833 0.887308499230015 0.0673442091717547 0.00968450554772628 0.747674293304292 2.8391830031449e-06 0.368077795916993 2.85508500268428e-05 0.00355218204560526 0.0164875413685817 1.23433963529543e-06 2.09766770149038e-05 4.16533474378866e-11 0.0336209841174429 0.234207283626955 9.38633538005718e-06 0.114596340351032 0.0269987760842907
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" 0.390472806988962 0.0280610237877581 0.245647565950201 0.000184858634254548 0.00495522334189968 0 0 0.694219826545036 0.0346039406021093 0.47769032791984 1.7152500510581e-05 1 0.000367673337653418 0.203408208918609 0.0870368786918874 0.245778654925041 2.37119679447062e-09 0.0213924997730082 6.09157169151331e-12 0.191468148253412 0.00890631441111212 0.329439124393797 0.0100826681224535 0.347329599671955 0.00194097239823862 0.291000671780818 9.48001483365157e-05 5.18037483026035e-05 0.487894372656427 0.00214853896756912 0.00136657513888767 0.890048723711112 0.282190188263818 0.0104856159403216 0.405370175845451 2.36604196457435e-06 0.380083204447902 0.0194088494073867 0.0322640710865734 0.370508761513366 5.86976592888275e-05 0.00145691759921922 4.54014603690212e-12 0.0350053990269976 0.265240654932339 0.0710430338124195 0.9313874624505 0.00771050780943719
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" 0.008102591379618 0.0136840952540076 0.00784542476504035 0.000141340582090921 1.52409700397982e-05 0 0 0.0109946368716964 6.83074247964655e-06 0.00876304539339778 0.339709201007548 0.000367673337653418 1 0.00028589503998678 0.922517795326111 0.00741621055917758 0.237418340539862 0.396573000984983 3.94587977017302e-05 0.00473333774558272 0.0812620941753068 0.0123669724728968 1.27412853480995e-05 0.261847197647607 3.87183099768603e-06 0.00108573101725972 0.0032863030739958 0.0521215128958379 0.0203939353446752 2.01718743957797e-08 1.6184163034521e-06 0.0667154374025997 0.00140481143732687 1.7369827171288e-05 0.00158418831360229 0.00130934579701014 0.838086519335941 0.0614300798145488 0.656674353314739 0.00478460038008571 3.15922595502905e-08 3.7932720269459e-05 3.10466947950339e-06 0.543135057527157 0.55858224048896 0.0270159409770695 0.0038507623496494 2.37668616651058e-05
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" 0.120678985338996 1.09138994471655e-05 0.000200641156189944 0.000230019520313762 0.228398824423463 0 0 0.329204367475364 0.000754025380244494 0.00180257657338548 1.24745768455057e-05 0.203408208918609 0.00028589503998678 1 0.0114315509777552 0.637976786753233 1.6806889213683e-10 0.0171910042000001 9.88098491916389e-13 0.750866426521563 0.00310658040759892 0.334086151284641 0.0129268675940394 0.125616726473934 0.00137876984213209 0.068369258289751 1.3359213962838e-05 5.28354227635752e-06 0.03469285130632 0.000560599801832187 0.000351456689529032 0.480786527716861 0.0541943660844269 0.0158785747671127 0.346137917496623 4.25363830158787e-07 0.217379957331796 1.12773392846321e-08 3.58093471126697e-05 0.000167810239716015 1.09593087940254e-05 0.00527951997770053 1.04083408558608e-11 0.00917007659177793 0.0489918984202771 1.32489767401545e-06 0.0662538823095506 0.226473419446414
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" 0.118415383320443 0.430176991838563 0.152128836520978 3.58528995645369e-05 0.000193867424044925 0 0 0.118845562344536 2.11917071335499e-06 0.187902840996188 0.933558235859203 0.0870368786918874 0.922517795326111 0.0114315509777552 1 0.0149952134104956 0.125594133765051 0.43969270835173 2.90730549006302e-05 0.00803161091137431 0.0593871746661063 0.00135887692792998 1.4089162198991e-05 0.176274871064826 1.61607485370572e-07 0.0146406316193718 0.00146644307742738 0.293323329141123 0.0385509493609089 7.85343625061582e-11 6.99193832765344e-06 0.0174833503010014 8.71307459458564e-05 1.02183886088451e-05 0.0120426178351111 0.0312296304256243 0.632096593402832 0.20760179355061 0.784118593060508 0.0385538232376248 3.67208524665184e-11 4.54956541492454e-05 0.000107071866884745 0.305748416382314 0.172764770938183 0.422522338396991 0.038065026670899 0.000335206186416623
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" 0.13557159415696 0.00169432930666465 0.00924460716562598 0.000497392949358799 0.176683302717076 0 7.99360577730113e-15 0.00399695761315484 0.0103896010925555 0.0138590725962129 0.00243454367387514 0.245778654925041 0.00741621055917758 0.637976786753233 0.0149952134104956 1 3.35826561581598e-06 0.0480825878594124 6.9662628332523e-08 0.612473613105689 0.00287158520426978 0.217342073703539 0.106547086979331 0.445191841162747 0.00262697349275855 0.20442712788599 0.000316269626918997 0.000410581096896623 0.628451251284784 0.00144927382890777 0.00290977207919489 0.950803994749518 0.0600488631074734 0.109385449899756 0.445754970586307 0.000317460650753887 0.470998202070933 0.000595354017052685 0.0894941941748004 0.0132042745137548 6.83249975728998e-05 0.00255592946196287 1.60102883617341e-07 0.0600649169160672 0.433471591495423 0.00034386006187126 0.0766979599171063 0.399024013411553
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" 5.13840980875813e-08 7.47405055223638e-06 2.28243356505953e-05 1.88235232356782e-06 1.01514352479626e-11 0 0 1.54840747712548e-06 8.43724423660319e-10 4.00386665377894e-06 0.00200291390201679 2.37119679447062e-09 0.237418340539862 1.6806889213683e-10 0.125594133765051 3.35826561581598e-06 1 0.00197296526390885 0.0183895035849089 0.000591594841282372 0.409375658595506 0.0004458631637373 1.31157796755193e-07 0.0410205562191198 9.69450737165387e-10 2.63824742104284e-05 0.0198466529819212 0.899707289372681 5.96965550417843e-05 5.21585883516245e-09 1.34372535907893e-08 0.00451678280801897 3.86745144659247e-05 1.49868421155033e-11 1.46518798273475e-07 0.311988824058987 0.45150057670801 0.000562889859293175 0.292454612122575 3.17024693327867e-07 4.2952776422475e-12 7.13493639423821e-12 0.00191216095021285 0.986264262316904 0.00182351082208484 4.61139510864709e-05 7.52844933909571e-08 1.89045778823574e-09
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" 0.0241082493713032 0.392791673444201 0.14300248307786 0.000637224096465827 0.00123802455143118 0 6.66133814775094e-16 0.0235833053000944 1.23093340320679e-05 0.0762843521036956 0.819527576258882 0.0213924997730082 0.396573000984983 0.0171910042000001 0.43969270835173 0.0480825878594124 0.00197296526390885 1 6.99300441997508e-08 0.258555279607682 0.0231284768780093 0.0210557733330735 0.00163776340934207 0.868682241674912 2.55051836695829e-08 0.00280505764920113 0.00010694522879251 0.00462854485670561 0.108029771583219 1.36580443366036e-05 6.91117296202229e-08 0.694076186951834 0.00590960966493711 0.0010963418242677 0.0151564753504845 0.00192088425403369 0.416872760560528 0.572601654094454 0.566473922959889 0.0685913938465063 9.92145352054653e-07 0.00163389868753579 6.3196332611426e-09 0.054525842575708 0.786359457272194 0.273636435146225 0.0534060553189393 0.000622772744475468
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" 1.92499349793707e-11 1.03971820042403e-08 1.25637034109616e-09 1.33333575291772e-08 7.32747196252603e-15 0 0 5.58801960259814e-09 1.23915988581302e-10 3.11955283827103e-09 1.53638094579911e-06 6.09157169151331e-12 3.94587977017302e-05 9.88098491916389e-13 2.90730549006302e-05 6.9662628332523e-08 0.0183895035849089 6.99300441997508e-08 1 2.1730418933053e-09 0.010309504458583 2.63153145951317e-07 8.58290415524746e-11 1.46398920828781e-05 9.06586390353352e-11 1.73544040228466e-06 0.993461184464418 5.57040349767083e-05 4.91918498785161e-08 3.70853889658929e-13 3.24364086459658e-10 7.38358216894859e-07 7.43935762443375e-10 1.39057664347581e-13 1.12062902017316e-11 0.0100482928314038 0.00389482417117961 6.15792151514342e-07 1.34240539971413e-05 2.03257193206188e-11 5.5945772973306e-14 2.95110960170756e-13 0.643465363867927 0.00136363667042926 6.16853474680468e-06 1.00105510270178e-09 7.79883983462903e-11 1.94921251992604e-11
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" 0.24985575424684 0.0433306614566038 0.08096095236156 0.000255436074171556 0.406419313542595 0 5.99520433297585e-15 0.369221257971508 0.0502883008255521 0.0912059101306122 0.0149041240229947 0.191468148253412 0.00473333774558272 0.750866426521563 0.00803161091137431 0.612473613105689 0.000591594841282372 0.258555279607682 2.1730418933053e-09 1 0.00410955114636358 0.074034537966333 0.0160059144658928 0.486885154902214 0.000512353038655762 0.209187349173887 0.000118600929837731 0.00445486874967038 0.456360923476212 0.000546154531273718 0.000491090619706204 0.896032386559619 0.0574707139737417 0.178326830152919 0.979851254565651 5.11221490828717e-05 0.349394910765437 0.0181408874204707 0.0136890490569836 0.124438903839117 7.10780112455491e-06 0.0358809384124335 2.49186045131466e-08 0.0700430916441288 0.210312303416437 0.00464957513572117 0.144869321377043 0.208739250035337
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" 0.00512931319592491 0.00724130360447917 0.00778248378548296 2.42989531682447e-05 0.000301872243430923 0 1.54765089632747e-13 0.0117431035721245 0.00113329256958217 0.0110592547997195 0.0108748220780686 0.00890631441111212 0.0812620941753068 0.00310658040759892 0.0593871746661063 0.00287158520426978 0.409375658595506 0.0231284768780093 0.010309504458583 0.00410955114636358 1 0.000164292196523419 0.000391138669562092 0.0373847829625464 1.27030731279269e-06 0.00190988395294443 0.0202634689469625 0.153775254614713 0.00587935639262918 1.768521866134e-07 2.34214704837e-07 0.00295075097508883 4.16257444237737e-05 8.67790387425916e-05 0.00114361554468777 0.753917892045436 0.356906786859466 0.00556738828331271 0.0495836600528799 0.00182389563810627 1.33549132314091e-06 0.000702463787041027 0.107910367859114 0.764418173779622 0.0188886128874859 0.0135066067970285 0.00320561403452436 0.00118243712577721
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" 0.20646663935267 0.0475875608315487 0.100960477328738 0.000305458368000222 0.865326514602523 0 7.84418530130893e-10 0.175960895561423 0.0794198180538912 0.156578573481781 0.0856687983870855 0.329439124393797 0.0123669724728968 0.334086151284641 0.00135887692792998 0.217342073703539 0.0004458631637373 0.0210557733330735 2.63153145951317e-07 0.074034537966333 0.000164292196523419 1 0.64475727999766 0.253840845525653 0.0450544638396756 0.410028919579934 2.4079076605954e-06 0.000528003076080141 0.168045887576078 0.00825831395123915 0.0020798543386531 0.286643702682853 0.465153527898558 0.603835006738857 0.464494503885083 0.00329314471325093 0.00970567313564885 0.096958529300702 0.00273374507655144 0.144514562065645 0.00167577324638611 0.684307593335763 3.83846735507731e-07 0.0355957695568849 0.165830930767382 0.0564344943482613 0.241915081499089 0.889909932938294
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" 0.00359502895516272 0.00127005036541825 0.000738387207993538 0.00266386961610343 0.0751668032579392 0 1.75639858213117e-08 0.007478092316913 0.139369975086528 0.00149974683294083 6.10840404367927e-05 0.0100826681224535 1.27412853480995e-05 0.0129268675940394 1.4089162198991e-05 0.106547086979331 1.31157796755193e-07 0.00163776340934207 8.58290415524746e-11 0.0160059144658928 0.000391138669562092 0.64475727999766 1 0.00249195111337563 0.00318749948155455 0.898813855512729 4.58468023212255e-06 8.2781490551298e-09 0.0154178160581186 0.0137947037707635 0.000295115172730141 0.0468472588992073 0.966948362807829 0.909363679513615 0.044824131508449 3.7389045084435e-06 0.0520048334508871 0.000395850579502977 3.37267025196653e-07 0.00462265373270365 0.00049448257073394 0.362229639388292 1.9950296969995e-09 0.00531587516037768 0.00126591315694058 9.5488810072597e-05 0.00475502795059368 0.834169148051248
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" 0.427151036355806 0.736361602133826 0.788780556841665 2.16662250716038e-05 0.00717779668052532 0 1.11022302462516e-15 0.680402737461504 0.0267832680961329 0.696378026473531 0.462057270087128 0.347329599671955 0.261847197647607 0.125616726473934 0.176274871064826 0.445191841162747 0.0410205562191198 0.868682241674912 1.46398920828781e-05 0.486885154902214 0.0373847829625464 0.253840845525653 0.00249195111337563 1 0.000930242421514867 0.791407336527201 0.00161374031612938 0.156091064504538 0.646198211354085 1.43347078332943e-05 0.000521711757329086 0.154181580977329 0.197541630457653 0.00928871671973638 0.29374057051887 0.00466855622013229 0.875383743581918 0.831588495581122 0.213765215726789 0.383248794798555 8.12045576444391e-07 0.0146301449825132 5.76003734680253e-05 0.0898017655910488 0.72996089250627 0.503754780732736 0.49825956343532 0.0322972658417394
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" 0.000416089370278097 2.67139137020889e-05 1.49443081352356e-05 0.104607005143834 0.0229344130089238 0 0.000433738659689098 0.000731253078738579 0.803112261489952 0.000293371451708692 9.25741467801882e-06 0.00194097239823862 3.87183099768603e-06 0.00137876984213209 1.61607485370572e-07 0.00262697349275855 9.69450737165387e-10 2.55051836695829e-08 9.06586390353352e-11 0.000512353038655762 1.27030731279269e-06 0.0450544638396756 0.00318749948155455 0.000930242421514867 1 0.00919018732131294 1.04172924730861e-07 4.19828616315954e-10 0.000101508632810887 0.482189646622273 0.0447014866052509 0.000347370017990123 0.080586137027097 0.0332073145265936 0.00833980524793509 4.15026917277572e-08 0.000221133097251247 2.89201615233381e-06 5.23294906074057e-07 7.50826929603043e-05 0.77443205179349 0.127428032482611 1.73885350562841e-11 0.000664260919748694 4.50585786238022e-06 5.54357313387044e-07 0.000498056811820469 0.0794469156259352
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" 0.0816120610289832 0.0148355477150761 0.019240794006356 0.0181856213365734 0.980567784654526 0 2.62095723790878e-07 0.0987880047702649 0.259833404838814 0.0197895488922876 0.00371103908561077 0.291000671780818 0.00108573101725972 0.068369258289751 0.0146406316193718 0.20442712788599 2.63824742104284e-05 0.00280505764920113 1.73544040228466e-06 0.209187349173887 0.00190988395294443 0.410028919579934 0.898813855512729 0.791407336527201 0.00919018732131294 1 0.000368874675461095 0.000195955586903107 0.0483311902820993 0.261052594111419 0.0187006515594873 0.460131759695854 0.861152680650354 0.872906529285932 0.783721672278762 0.00111644342103934 0.143625172765216 0.00657297869553153 0.0349545407796106 0.0512868220814831 0.0070043097267775 0.499619034956067 3.36151740443213e-07 0.0783204891420142 0.0240614091125988 0.00143266057533609 0.057437354539454 0.906512600042587
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" 0.000148162597761292 9.14895585335529e-05 9.69885313890639e-05 2.65671107335663e-09 1.15016535091605e-05 0 0 0.000201461332968833 3.01350340015105e-07 0.000304762059988528 0.000132333034195797 9.48001483365157e-05 0.0032863030739958 1.3359213962838e-05 0.00146644307742738 0.000316269626918997 0.0198466529819212 0.00010694522879251 0.993461184464418 0.000118600929837731 0.0202634689469625 2.4079076605954e-06 4.58468023212255e-06 0.00161374031612938 1.04172924730861e-07 0.000368874675461095 1 0.000880138652435487 8.55007588467006e-05 2.49420928287369e-08 1.94763975108167e-08 0.000175666778784911 0.000186871204095238 1.1829004696976e-06 4.52992251591145e-05 0.00708210394151774 0.0275257326495521 8.5297746662891e-05 0.00046414821549743 3.71119480325125e-05 2.44180863823896e-10 9.93119429538308e-06 0.362276786655422 0.0131124029717773 0.000579592000823675 0.000182139325038982 0.00012699041878462 4.16952108062242e-06
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" 4.89211800596134e-05 4.73200624917514e-05 0.000223329194933175 2.44109417077976e-05 2.87096164619527e-07 0 0 0.000109115069231835 6.7871169573408e-08 6.94296770895608e-05 0.00100208937124702 5.18037483026035e-05 0.0521215128958379 5.28354227635752e-06 0.293323329141123 0.000410581096896623 0.899707289372681 0.00462854485670561 5.57040349767083e-05 0.00445486874967038 0.153775254614713 0.000528003076080141 8.2781490551298e-09 0.156091064504538 4.19828616315954e-10 0.000195955586903107 0.000880138652435487 1 0.000274843443922899 5.97162166185843e-11 6.33369779542075e-10 0.00289324062145351 1.85744955611788e-06 5.59943803931775e-07 1.20438805223482e-05 0.145696056650957 0.967622850463191 0.000157677658364298 0.293515862525301 1.61561066992902e-05 1.98906439045645e-12 2.02995214142071e-07 0.00012494646036787 0.275565374420018 0.00749241630671068 0.000215444517808057 1.79942398794602e-05 2.32516112650668e-07
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" 0.492136894509235 0.0782823743221233 0.548515112670227 0.000521964225477012 0.00150952859695019 0 0 0.398581396725021 0.000564262870042409 0.584486359332132 0.018892018173323 0.487894372656427 0.0203939353446752 0.03469285130632 0.0385509493609089 0.628451251284784 5.96965550417843e-05 0.108029771583219 4.91918498785161e-08 0.456360923476212 0.00587935639262918 0.168045887576078 0.0154178160581186 0.646198211354085 0.000101508632810887 0.0483311902820993 8.55007588467006e-05 0.000274843443922899 1 0.00153994674072967 0.000335786081086788 0.618730923839346 0.0342584386165485 0.00309622991988476 0.0964007909525249 0.000123060118025764 0.48163362241741 0.0719288670037719 0.100918880551029 0.950949209771605 6.97985002913558e-08 0.000557482229251923 3.43095127419701e-07 0.0754815208272901 0.546726714071311 0.0592382881453344 0.652300060756772 0.0321290932780002
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" 0.000268127610283955 2.03122938979364e-05 7.95411647800924e-05 0.155497493523698 0.220402908177884 0 4.70095831817119e-07 0.000421129252592831 0.981339003128853 3.40132040940238e-05 1.10274151999664e-06 0.00214853896756912 2.01718743957797e-08 0.000560599801832187 7.85343625061582e-11 0.00144927382890777 5.21585883516245e-09 1.36580443366036e-05 3.70853889658929e-13 0.000546154531273718 1.768521866134e-07 0.00825831395123915 0.0137947037707635 1.43347078332943e-05 0.482189646622273 0.261052594111419 2.49420928287369e-08 5.97162166185843e-11 0.00153994674072967 1 0.0472490098224397 2.68399554181897e-06 0.138819724513661 0.101658040058078 0.0333744767315654 3.05198888383984e-08 6.77055122544346e-06 7.5878396152973e-06 2.69337949720949e-08 0.000699533038354128 0.365536188620813 0.304280291201193 3.39950290140223e-13 0.0003579883749385 0.000116106693502704 2.92840060143185e-05 0.000534653710100752 0.282260592778092
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" 0.000439548146465833 3.83404799469017e-05 3.92618865497162e-05 0.802397365181915 0.0461293228080579 0 0.227168038239984 0.0003353416727929 0.0773574604691732 0.000101022902130887 7.37366724348436e-06 0.00136657513888767 1.6184163034521e-06 0.000351456689529032 6.99193832765344e-06 0.00290977207919489 1.34372535907893e-08 6.91117296202229e-08 3.24364086459658e-10 0.000491090619706204 2.34214704837e-07 0.0020798543386531 0.000295115172730141 0.000521711757329086 0.0447014866052509 0.0187006515594873 1.94763975108167e-08 6.33369779542075e-10 0.000335786081086788 0.0472490098224397 1 0.000276560474914644 0.00107693502745176 0.0348279206788304 0.00365289704903704 7.66208430036386e-08 4.38125187516292e-05 7.64341573034066e-06 1.29209074328784e-07 1.516140222102e-05 0.10304039849642 0.0679940617063597 1.40436773321539e-10 0.00146179351201092 5.94725527602868e-06 9.58547300200507e-07 0.000986048715045484 0.0252242009000774
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" 0.887308499230015 0.58241914821521 0.70692604048651 0.000107623431720993 0.211675008069851 0 1.95399252334028e-14 0.806403157938287 0.00890003474903023 0.721825554169083 0.373188654221409 0.890048723711112 0.0667154374025997 0.480786527716861 0.0174833503010014 0.950803994749518 0.00451678280801897 0.694076186951834 7.38358216894859e-07 0.896032386559619 0.00295075097508883 0.286643702682853 0.0468472588992073 0.154181580977329 0.000347370017990123 0.460131759695854 0.000175666778784911 0.00289324062145351 0.618730923839346 2.68399554181897e-06 0.000276560474914644 1 0.055856384886191 0.0956044307964713 0.539108930056952 0.000233839814049119 0.099932440838701 0.649548414686554 0.0188954186925847 0.820462876317729 8.16234420696342e-05 0.0740346247265418 2.13287791892558e-05 0.035058646988523 0.881496480232392 0.305796710634204 0.802726177497584 0.255880518082773
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" 0.0673442091717547 0.0234650005080939 0.0287903000003273 0.031270276833399 0.844737107876984 0 1.1832266277878e-09 0.037444459687265 0.416560011530695 0.0202250781749733 0.00349925644070425 0.282190188263818 0.00140481143732687 0.0541943660844269 8.71307459458564e-05 0.0600488631074734 3.86745144659247e-05 0.00590960966493711 7.43935762443375e-10 0.0574707139737417 4.16257444237737e-05 0.465153527898558 0.966948362807829 0.197541630457653 0.080586137027097 0.861152680650354 0.000186871204095238 1.85744955611788e-06 0.0342584386165485 0.138819724513661 0.00107693502745176 0.055856384886191 1 0.941962577348218 0.477450752614117 8.22092291834498e-05 0.0281331413188233 0.00453807568384668 0.000488651065321699 0.0292245529749491 0.00226772101592101 0.312977991230665 6.99006186266615e-10 0.0106242666611849 0.0780905648991304 0.00269522151135804 0.0502162359362326 0.511763116951632
