"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.247235852708634 0.760724455873564 0.367496668540889 0.258787722692577 0.000105622333805511 0.00364616965875153 0.367165821853334 0.405150905854744 0.326021776942517 0.153637054783198 0.369506456969295 0.794738794004153 0.613093194074569 0.00648110233453769 0.879575908660282 0.00387122899515102 0.640665828323534 0.0114577325592167 0.879550199874827 0.0656146440442797 0.420862151034192 0.596415649679322 0.483931880425429 0.175462987154604 0.929878213640201 0.000716100527228036 0.0117730404158141 0.349946078583303 0.00270307577611151 0.193933473301612 0.651474885835366 0.226582589825669 0.133762840186417 0.45789318498737 0.00911259176025814 0.0410516936196946 0.216970064982023 0.0364386897272773 0.438903259624785 0.0249445717243724 0.202982698520832 0.000295824067765182 0.867771212133315 0.174217175690922 0.64138789095041 0.759337881531297 0.672157325803569
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" 0.369506456969295 0.152274175793492 0.398179224908547 0.391301919529822 0.8597586104025 0.000127773311677903 0.00636979998169496 0.320084100349631 0.527956221292651 0.152467469313531 0.0759025958509943 1 0.663945648176913 0.424511469855935 0.00457978188559482 0.54336963381427 0.00317612232515407 0.472780620877204 0.00944398677166736 0.483461691058791 0.0496217035743939 0.299556295407498 0.965638134181245 0.303255763888067 0.222144594122545 0.982382518515362 0.000481421540859506 0.00768962445908095 0.211356707041544 0.0089601839106408 0.20844881500563 0.386647034014129 0.480937205522448 0.606935785740677 0.502944720195135 0.0061640446801805 0.0294979416273782 0.197699653620608 0.031126046038823 0.636132939494742 0.0821845118102392 0.804215855704487 0.000238940316963809 0.815199821630889 0.098634261413594 0.298450023344118 0.443724336423787 0.817108146331134
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" 0.794738794004153 0.903320622382666 0.756600674213193 0.35022952718224 0.617686975811475 0.000239733721924873 0.0177224561554484 0.601018412060358 0.463623710666668 0.991363422221122 0.954304202479272 0.663945648176913 1 0.776289558581072 0.608370983399213 0.834092449715917 0.00761795724639602 0.897280941997136 0.0087086812720143 0.814708340272816 0.218769245800094 0.798630007561639 0.695494660664046 0.882924953374272 0.250186404593105 0.843075579314858 0.0026664740897141 0.159249091224842 0.961827875006825 0.110857768140218 0.202291606887619 0.940325609959275 0.535777344842596 0.480912568903861 0.730024564011439 0.0492178978663808 0.139077475977311 0.896838444436686 0.625324517376571 0.683198336136034 0.259034203611402 0.67489137286288 0.000927951573756247 0.851609356160812 0.819986825607659 0.872755398580544 0.829387994823957 0.65682871653021
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" 0.613093194074569 0.217836982671766 0.995329727551648 0.371884298310585 0.313426568503879 0.000107969720811285 0.00404132011742919 0.362652835928437 0.420307018034106 0.277770742528623 0.134833408634012 0.424511469855935 0.776289558581072 1 0.003359673653613 0.832426645899504 0.00356259724255659 0.612479321918257 0.0112010414727471 0.787536527548387 0.0612623896178887 0.396251726198276 0.613834027673116 0.459690374328032 0.178502883994687 0.94092085503405 0.000646010463943081 0.00946450995507331 0.30228536522816 0.00277824880333388 0.197030300331592 0.601672981568604 0.235679373287588 0.165750719168791 0.606646065500909 0.00897382746934938 0.0389020432376362 0.125693404063145 0.0282869432061436 0.543749530415784 0.0274731289810726 0.276800444174132 0.000280415695473213 0.861733010937697 0.14304844382858 0.535621975520841 0.691677862547334 0.6895040562136
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" 0.00648110233453769 0.1631301083637 0.00701686057323658 0.289461521022437 0.00755884255728501 7.14352295003717e-05 0.00117071103363142 0.805978408023691 0.110276926191716 0.0822063996376516 0.128114075665498 0.00457978188559482 0.608370983399213 0.003359673653613 1 0.10627175781761 0.0214152252819871 0.493145601919328 0.0243440469003817 0.0253048090272188 0.187459277714385 0.718999981527151 0.00998535132281941 0.568483500881377 0.0391278890470609 0.576187261552768 0.00161452454536293 0.238818496488809 0.0915080654641229 3.59869990427253e-05 0.113127647008687 0.193048567163403 0.00864393000353192 0.00361275283946039 0.00711275645837917 0.0801579719774732 0.107847541146439 0.0326110263848849 0.865596971655044 0.00698307854076585 0.000646660790428299 0.00387107863595137 0.000924861749897588 0.960681814058518 0.412952569931024 0.0360676467201509 0.0778230299607875 0.202112992913118
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" 0.879575908660282 0.543812548725014 0.813547429988329 0.350698869721547 0.475646347581686 0.000100093918619315 0.00548106370231594 0.364279675804223 0.43241396146987 0.691974280709867 0.550707755828301 0.54336963381427 0.834092449715917 0.832426645899504 0.10627175781761 1 0.00927724826394916 0.776926629729305 0.014531893451396 0.9523014693839 0.04558571454984 0.469745741687465 0.668542673533005 0.583543758301783 0.132295226982899 0.927684930897752 0.00115495606062943 0.0432439300749348 0.590624419543437 0.00495776530428338 0.218099176445417 0.736733668523324 0.201043054654666 0.253561782034479 0.688518620183559 0.0276388224443058 0.0566307308890914 0.823988461043432 0.145561887211176 0.65614585518936 0.0387148354215433 0.574773824101593 0.000582175040194977 0.925503577720037 0.413620745381504 0.929145572613916 0.960642748133136 0.629395565157378
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" 0.00387122899515102 0.00852518277303504 0.00374441561722572 0.0882545198690441 0.00227481864629597 5.78953718228803e-05 0.000254609608300149 0.145575002093756 0.00818541753279822 0.00878050820275478 0.0111503297789035 0.00317612232515407 0.00761795724639602 0.00356259724255659 0.0214152252819871 0.00927724826394916 1 0.00833459739421394 0.150844863317424 0.00614416293752795 0.530891849163035 0.0461581349792037 0.00566632005683776 0.0259386562563539 0.00293484920440457 0.0696045700264372 0.0569343388341788 0.0277259901501057 0.00948885658431808 0.000595024710665748 0.0291605320286055 0.0112700687998422 0.00426327086637956 0.00312213466545308 0.00367672471027647 0.510942366371968 0.739075567908274 0.00543608081026181 0.0237939856179514 0.00278857357337503 0.00168947434642752 0.00332339537270454 0.0252398631197827 0.379658308283409 0.00990948148060677 0.00543004830463356 0.00681583334719305 0.0172519186675099
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" 0.640665828323534 0.940171690388219 0.614215847699113 0.337021331857098 0.417658448770954 0.000169790021746441 0.00529746476831761 0.591995223567193 0.3319276156293 0.881683179234986 0.993834792209601 0.472780620877204 0.897280941997136 0.612479321918257 0.493145601919328 0.776926629729305 0.00833459739421394 1 0.0145128097565195 0.70048287647939 0.156504326426179 0.798543829711925 0.536522403194254 0.929824269314414 0.120198588080152 0.767178478533621 0.00110137199248883 0.133866055218675 0.960478829945876 0.0382754965764667 0.148559128783291 0.855582102581479 0.302174415697267 0.33249426097705 0.572241343176145 0.0233129461817971 0.0771736618747345 0.77844121727451 0.636510488587316 0.529169460975087 0.107242375210686 0.498402445767673 0.00036239424361173 0.941474769470342 0.792124495586021 0.737221613543394 0.739047093566938 0.545042293813519
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" 0.0114577325592167 0.0173809567069113 0.010701605879075 0.0344826609681699 0.00771804243244711 0.000104293011981671 0.00117462754862796 0.0402529470761666 0.0103725256811995 0.0150468998693101 0.015304765084291 0.00944398677166736 0.0087086812720143 0.0112010414727471 0.0243440469003817 0.014531893451396 0.150844863317424 0.0145128097565195 1 0.0123470809791864 0.117604137560815 0.0282088144563828 0.0146186851447987 0.0215965752531699 0.00776542015511883 0.0394075353746479 0.718848020712354 0.0330276320186584 0.0177188411330371 0.00405438966214611 0.0181272772251977 0.016392285949048 0.00913871463113203 0.00876567263944861 0.0109975265059168 0.101138563068768 0.156128652359925 0.013832289297435 0.0197053583865285 0.0132286784839382 0.00662358655987894 0.0104055647370264 0.570427344686284 0.082965449051746 0.0164858380586292 0.0122245202058464 0.0126671077309856 0.0127399208006347
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" 0.879550199874827 0.454247891196831 0.703857805896924 0.372176335550892 0.401998736845997 9.6557520307794e-05 0.00500226519012403 0.392213222812939 0.366250701368254 0.690038343206559 0.445526987801869 0.483461691058791 0.814708340272816 0.787536527548387 0.0253048090272188 0.9523014693839 0.00614416293752795 0.70048287647939 0.0123470809791864 1 0.079433192391876 0.402784219174768 0.575689364152361 0.476757746745111 0.173013435262668 0.918295424994251 0.000732217308174077 0.0184472438639542 0.540804120583031 0.00375493691891193 0.18423991256065 0.519793016225689 0.233612077363912 0.201374753319556 0.691579293575699 0.0147017466659001 0.0431803560203294 0.680229009622579 0.12785924705314 0.564782113064593 0.0281949052008832 0.46727878021247 0.000354636122569252 0.886006707058706 0.332757682472052 0.96662704310176 0.990598423526741 0.661148197479564
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" 0.0656146440442797 0.0896061678833909 0.0648446499517744 0.211168313480754 0.0424215252782971 4.65602713004554e-05 0.00151182807038563 0.392814210453698 0.0708173806184766 0.09233273508781 0.100240873976077 0.0496217035743939 0.218769245800094 0.0612623896178887 0.187459277714385 0.04558571454984 0.530891849163035 0.156504326426179 0.117604137560815 0.079433192391876 1 0.0892631122134255 0.0548408027749623 0.125781744690749 0.0183184779638856 0.125944686870357 0.0155562325742191 0.475632598519812 0.0990429111395652 0.00559479984561806 0.0500115496397966 0.0945250373986244 0.0227495496614774 0.0338079076684056 0.0571272425452376 0.90510770989072 0.697363348818857 0.0768769067995968 0.152417868660589 0.0531846230604616 0.0141524484667177 0.0550448917602437 0.0149986343060182 0.627365263186091 0.14426176470136 0.0845766435322106 0.082744872171018 0.0390399788193472
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" 0.420862151034192 0.862873282097015 0.389827689021701 0.29330944229789 0.261737007510955 9.06015771087176e-05 0.00327349663417165 0.735316844977805 0.253779527469816 0.633358178104829 0.704841071512778 0.299556295407498 0.798630007561639 0.396251726198276 0.718999981527151 0.469745741687465 0.0461581349792037 0.798543829711925 0.0282088144563828 0.402784219174768 0.0892631122134255 1 0.248163776834507 0.850855332628863 0.0900858128385216 0.658558810839635 0.00237571929175928 0.300887641275282 0.828051692816186 0.00744364098052985 0.135960050673216 0.594586218932677 0.0706254200488534 0.181580779349764 0.358496797790149 0.13128060160245 0.0367742775150972 0.523785393219626 0.915779386717322 0.334060100451764 0.0553186565393868 0.309510765815082 0.000785197381620639 0.956649606228939 0.898374574790926 0.508162922707351 0.458227109275708 0.290682892998622
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" 0.596415649679322 0.283389890060647 0.661431442142777 0.464365635785247 0.875513938265906 0.00014385088364377 0.00663930590265704 0.227055807459839 0.545180895941064 0.333003132597409 0.285984842321736 0.965638134181245 0.695494660664046 0.613834027673116 0.00998535132281941 0.668542673533005 0.00566632005683776 0.536522403194254 0.0146186851447987 0.575689364152361 0.0548408027749623 0.248163776834507 1 0.368447470009897 0.217020529031392 0.988708341098584 0.000680040382428082 0.0202302424517867 0.276980850529277 0.00587538536660293 0.187229161178038 0.419316566855262 0.484315099983754 0.573414689620095 0.722950207787085 0.0123217003385681 0.0352866691381278 0.406986658252187 0.0699794992241982 0.756817260539375 0.0453092668443911 0.894383688312112 0.00041647941361167 0.854256521692053 0.129467018037391 0.522279846331311 0.667463098812718 0.822845574226663
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" 0.483931880425429 0.897462956553668 0.419595970132213 0.33330854148433 0.301747147610548 9.00403280115203e-05 0.00524185004650413 0.632555496058565 0.283655107209571 0.765186338207469 0.850951390353207 0.303255763888067 0.882924953374272 0.459690374328032 0.568483500881377 0.583543758301783 0.0259386562563539 0.929824269314414 0.0215965752531699 0.476757746745111 0.125781744690749 0.850855332628863 0.368447470009897 1 0.155652584788332 0.764128067724015 0.000563512265006505 0.150845807666317 0.821262819186264 0.00986500830203441 0.164950351257809 0.651769889779327 0.171510645066861 0.175469366532751 0.422403180620805 0.0372827503084459 0.0480937157055344 0.605323525111743 0.570234051071213 0.352826863316149 0.0569446657637347 0.350359201129878 0.000581532427664566 0.960244594475625 0.964901237797937 0.498888479696544 0.495165757432004 0.46575684928695
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" 0.175462987154604 0.115025827233464 0.191584624792255 0.617503503489773 0.287642371695224 0.000371214108952245 0.125262848903017 0.104302501247241 0.534356306751812 0.140085219974947 0.122555766394818 0.222144594122545 0.250186404593105 0.178502883994687 0.0391278890470609 0.132295226982899 0.00293484920440457 0.120198588080152 0.00776542015511883 0.173013435262668 0.0183184779638856 0.0900858128385216 0.217020529031392 0.155652584788332 1 0.334025252029027 0.000405738391791921 0.0270517758271028 0.109057705796581 0.817118881181744 0.450324698124896 0.157272748655018 0.366278881602231 0.3502996330736 0.201383371641157 0.0100233526179199 0.0128247666906158 0.154929225659145 0.0515414132042963 0.229019581035416 0.766277888379949 0.225538636784466 0.000488955446760753 0.587792613250772 0.0755121176585358 0.164995874087559 0.205168119513515 0.427510597278728
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" 0.929878213640201 0.787595906750123 0.947794820270215 0.450291149778357 0.914497318021037 0.000188639262020174 0.0441759073496704 0.592469169541763 0.712069352953087 0.819186506003734 0.838439684590406 0.982382518515362 0.843075579314858 0.94092085503405 0.576187261552768 0.927684930897752 0.0696045700264372 0.767178478533621 0.0394075353746479 0.918295424994251 0.125944686870357 0.658558810839635 0.988708341098584 0.764128067724015 0.334025252029027 1 0.00711985540497828 0.325131632821746 0.796636687746645 0.405820280098846 0.152088757380523 0.850930666202867 0.951561141611017 0.819308199442411 0.97187796805938 0.171315529810044 0.176972911216566 0.872576480571687 0.663888413424185 0.998499522500853 0.512804923749455 0.991750547708828 0.00842919135537323 0.868238228947588 0.781051864977068 0.884844629071632 0.92929999288891 0.876429722559789
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" 0.000716100527228036 0.00102378751315824 0.000637786400068174 0.0186932931678567 0.000528708526652988 1.542570744828e-05 6.85168891001453e-05 0.00849228961228632 0.00150268732158287 0.00121260327878714 0.00080741783084104 0.000481421540859506 0.0026664740897141 0.000646010463943081 0.00161452454536293 0.00115495606062943 0.0569343388341788 0.00110137199248883 0.718848020712354 0.000732217308174077 0.0155562325742191 0.00237571929175928 0.000680040382428082 0.000563512265006505 0.000405738391791921 0.00711985540497828 1 0.00299892043816563 0.00105759084539137 0.000220967086957735 0.00518918742095864 0.00105571263585402 0.00115721124822432 0.000557509749314566 0.000680688568439836 0.0183229743160827 0.0217882510263148 0.000671137707409342 0.000785870440177971 0.00054345763518171 0.000452091732860538 0.000662572809269957 0.950766146087492 0.0538138344202896 0.00155643822060592 0.000639730662473692 0.000800558346558899 0.00101297823838598
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" 0.0117730404158141 0.0824227075246194 0.00917083728533474 0.211159423345753 0.00597516615645977 8.26115893874935e-05 0.000750401628834219 0.678983188618468 0.0484918040445984 0.0456252668525431 0.0301366311724847 0.00768962445908095 0.159249091224842 0.00946450995507331 0.238818496488809 0.0432439300749348 0.0277259901501057 0.133866055218675 0.0330276320186584 0.0184472438639542 0.475632598519812 0.300887641275282 0.0202302424517867 0.150845807666317 0.0270517758271028 0.325131632821746 0.00299892043816563 1 0.0755536329373799 0.000357192357755887 0.0752058298248353 0.0528595029171191 0.0081578727677003 0.00529629532050846 0.0107802158725372 0.252621536463181 0.339265156354338 0.0207627574202258 0.180299140908174 0.00697780136087911 0.00286839728089938 0.0083353851170791 0.000469796600335304 0.753117507357862 0.127965541704781 0.0201952319356591 0.0298669840453023 0.0799563088124391
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" 0.349946078583303 0.8290757988209 0.323821923039589 0.360551391443298 0.151863665628105 7.22060200502028e-05 0.00284700582097397 0.528306112113517 0.264793987134425 0.83878707262997 0.916588694543467 0.211356707041544 0.961827875006825 0.30228536522816 0.0915080654641229 0.590624419543437 0.00948885658431808 0.960478829945876 0.0177188411330371 0.540804120583031 0.0990429111395652 0.828051692816186 0.276980850529277 0.821262819186264 0.109057705796581 0.796636687746645 0.00105759084539137 0.0755536329373799 1 0.00175223661452284 0.168823290221247 0.850242601981274 0.100094218000158 0.154559429031359 0.272825919129824 0.0305754255785428 0.0764973147648558 0.63387026257713 0.396549087186275 0.260968826884516 0.00748454252347186 0.186071141082857 0.0009522382368784 0.918031976922715 0.658833734258367 0.565734974884373 0.615057051028491 0.525175114618827
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" 0.00270307577611151 0.00353418118448889 0.00296923975133867 0.700442289672558 0.0250528978710485 0.000216398999986711 0.068555134954881 0.0283874461670004 0.451192121691831 0.00155731759681821 0.001125924125985 0.0089601839106408 0.110857768140218 0.00277824880333388 3.59869990427253e-05 0.00495776530428338 0.000595024710665748 0.0382754965764667 0.00405438966214611 0.00375493691891193 0.00559479984561806 0.00744364098052985 0.00587538536660293 0.00986500830203441 0.817118881181744 0.405820280098846 0.000220967086957735 0.000357192357755887 0.00175223661452284 1 0.470909036067297 0.00268969785379969 0.0309442126646566 0.0317852760873114 0.00624005567390196 0.00130648800010857 0.00423407658743424 0.00174976483175837 0.000344153101609512 0.0123729778147933 0.497214952558332 0.0060272163171885 0.000126132965573844 0.561875352975022 0.00134069589961427 0.00279000414863684 0.00554118334245957 0.24011030258018
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" 0.193933473301612 0.17798955486501 0.199650008135837 0.941832193759535 0.236630949874928 0.00114468593543238 0.657853807368346 0.118011547773976 0.271503997106396 0.163552866800033 0.205663669149048 0.20844881500563 0.202291606887619 0.197030300331592 0.113127647008687 0.218099176445417 0.0291605320286055 0.148559128783291 0.0181272772251977 0.18423991256065 0.0500115496397966 0.135960050673216 0.187229161178038 0.164950351257809 0.450324698124896 0.152088757380523 0.00518918742095864 0.0752058298248353 0.168823290221247 0.470909036067297 1 0.156520810339871 0.264458064995996 0.264767160858459 0.204906545420991 0.0397134374515532 0.0377250235489285 0.183693524931949 0.0947706379341011 0.220704666340149 0.3496568870474 0.213517299408394 0.00460831599032718 0.409612213405629 0.145059159726558 0.189901870298625 0.193269067252757 0.292229392241635
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" 0.651474885835366 0.766038132464478 0.574940660623767 0.355019464173074 0.272842402597104 8.80558624032357e-05 0.00372226083546456 0.485601013689584 0.291047384433803 0.943158738861576 0.804144115069733 0.386647034014129 0.940325609959275 0.601672981568604 0.193048567163403 0.736733668523324 0.0112700687998422 0.855582102581479 0.016392285949048 0.519793016225689 0.0945250373986244 0.594586218932677 0.419316566855262 0.651769889779327 0.157272748655018 0.850930666202867 0.00105571263585402 0.0528595029171191 0.850242601981274 0.00268969785379969 0.156520810339871 1 0.0965066477683409 0.195727898417858 0.534541324698019 0.0340569419633137 0.0548587892843402 0.887516332951621 0.294028261059555 0.464086765552186 0.0114750955145844 0.391060466285918 0.000607941507885901 0.910778881686009 0.643712403876563 0.804122817119152 0.702628339173243 0.553225652697091
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" 0.226582589825669 0.143879113537555 0.259146974862178 0.472506870881298 0.651658995544939 0.000116602948374345 0.00694549301132297 0.15446137734242 0.787468087588805 0.101849797623762 0.11314425898023 0.480937205522448 0.535777344842596 0.235679373287588 0.00864393000353192 0.201043054654666 0.00426327086637956 0.302174415697267 0.00913871463113203 0.233612077363912 0.0227495496614774 0.0706254200488534 0.484315099983754 0.171510645066861 0.366278881602231 0.951561141611017 0.00115721124822432 0.0081578727677003 0.100094218000158 0.0309442126646566 0.264458064995996 0.0965066477683409 1 0.894449835160699 0.318164064226804 0.0149153884590315 0.0233300052970267 0.138872260882219 0.0187077445832327 0.346869191091438 0.28385448148134 0.373620045927516 0.000598108343286219 0.787991089309988 0.147926446314159 0.195856170414064 0.170104330500756 0.833841567433276
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" 0.133762840186417 0.0827727404412344 0.187044546837338 0.471969379103213 0.591288861517546 0.000148978129330679 0.0117768802897247 0.184894408893667 0.697713493601694 0.0787878172430961 0.0489501981703121 0.606935785740677 0.480912568903861 0.165750719168791 0.00361275283946039 0.253561782034479 0.00312213466545308 0.33249426097705 0.00876567263944861 0.201374753319556 0.0338079076684056 0.181580779349764 0.573414689620095 0.175469366532751 0.3502996330736 0.819308199442411 0.000557509749314566 0.00529629532050846 0.154559429031359 0.0317852760873114 0.264767160858459 0.195727898417858 0.894449835160699 1 0.262378721433735 0.00411943845789597 0.022105910137977 0.0823252195181688 0.00821526539686857 0.353345458658499 0.218135175984287 0.389795307579718 0.000172772839971858 0.807160190622377 0.0372025181372406 0.133818111989534 0.294968609246722 0.937592365484193
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" 0.45789318498737 0.19599217703617 0.733973388632626 0.375010557043873 0.482859086996486 0.000107451020983085 0.00381292703488745 0.335736851416742 0.461991231205178 0.242084574561736 0.114708898144252 0.502944720195135 0.730024564011439 0.606646065500909 0.00711275645837917 0.688518620183559 0.00367672471027647 0.572241343176145 0.0109975265059168 0.691579293575699 0.0571272425452376 0.358496797790149 0.722950207787085 0.422403180620805 0.201383371641157 0.97187796805938 0.000680688568439836 0.0107802158725372 0.272825919129824 0.00624005567390196 0.204906545420991 0.534541324698019 0.318164064226804 0.262378721433735 1 0.00917537572117844 0.0384287272157676 0.137242162560119 0.0224873958439507 0.801735414765179 0.0292227307212097 0.630447762682176 0.00029600947194508 0.850963932112312 0.162170741535661 0.448652645183272 0.661561659650008 0.730249811142044
